Tipo,Termo_Original,Traducao
Dado,"SQL, AWS, PyTorch, Scikit-learn",
Dado,"AWS, Flask, NumPy",
Dado,"FastAPI, PyTorch, SQL, Reinforcement Learning, Power BI, TensorFlow",
Dado,"TensorFlow, FastAPI, SQL, Keras",
Dado,"LangChain, Reinforcement Learning, SQL, Flask",
Dado,"Python, MLflow, CUDA, Excel, C++",
Dado,"Azure, FastAPI, Keras, SQL",
Dado,"Hugging Face, SQL, MLflow, Scikit-learn, Power BI",
Dado,"Flask, Power BI, GCP, FastAPI, Hugging Face, AWS",
Dado,"PyTorch, TensorFlow, FastAPI, C++, SQL, GCP",
Dado,"Flask, R, TensorFlow, Hugging Face, PyTorch",
Dado,"MLflow, CUDA, GCP",
Dado,"LangChain, Power BI, PyTorch, Pandas",
Dado,"CUDA, LangChain, PyTorch",
Dado,"TensorFlow, CUDA, Pandas, Hugging Face, PyTorch, MLflow",
Dado,"GCP, Pandas, R, Excel, Azure, PyTorch",
Dado,"GCP, CUDA, NumPy",
Dado,"LangChain, Excel, Hugging Face",
Dado,"AWS, Excel, Keras, Scikit-learn",
Dado,"Flask, MLflow, NumPy, Scikit-learn, CUDA",
Dado,"NumPy, Keras, AWS, Python, LangChain, MLflow",
Dado,"Flask, LangChain, MLflow",
Dado,"TensorFlow, Pandas, Keras, R",
Dado,"LangChain, Keras, SQL, FastAPI, Azure",
Dado,"SQL, Pandas, FastAPI, C++, Keras, Python",
Dado,"LangChain, Power BI, MLflow",
Dado,"AWS, LangChain, FastAPI, C++, Python, CUDA",
Dado,"PyTorch, C++, CUDA, MLflow, R, NumPy",
Dado,"Scikit-learn, Keras, Excel, PyTorch",
Dado,"Azure, Power BI, GCP, LangChain",
Dado,"Reinforcement Learning, TensorFlow, Pandas, FastAPI",
Dado,"Excel, Scikit-learn, GCP",
Dado,"MLflow, Pandas, Scikit-learn, AWS, Flask, FastAPI",
Dado,"AWS, FastAPI, R, C++, Python, Reinforcement Learning",
Dado,"NumPy, Scikit-learn, FastAPI, Power BI, Pandas",
Dado,"Keras, C++, LangChain, AWS, Python, GCP",
Dado,"Hugging Face, Pandas, Reinforcement Learning, C++, FastAPI",
Dado,"LangChain, AWS, Reinforcement Learning, Hugging Face, FastAPI",
Dado,"Azure, AWS, Reinforcement Learning",
Dado,"MLflow, Pandas, Keras",
Dado,"PyTorch, CUDA, Azure, Pandas, Flask",
Dado,"TensorFlow, FastAPI, Excel, GCP",
Dado,"Azure, R, MLflow, TensorFlow",
Dado,"NumPy, LangChain, FastAPI, Reinforcement Learning, Flask",
Dado,"MLflow, PyTorch, NumPy, TensorFlow",
Dado,"NumPy, TensorFlow, Keras, MLflow, CUDA, C++",
Dado,"CUDA, PyTorch, Reinforcement Learning, NumPy, AWS",
Dado,"Power BI, Azure, Reinforcement Learning, R",
Dado,"Python, Reinforcement Learning, PyTorch, TensorFlow, Pandas, Power BI",
Dado,"FastAPI, TensorFlow, Reinforcement Learning, Power BI, C++",
Dado,"C++, Power BI, LangChain, Azure, Pandas, TensorFlow",
Dado,"CUDA, PyTorch, GCP, C++",
Dado,"R, MLflow, Power BI, SQL, FastAPI",
Dado,"PyTorch, Keras, Azure, AWS, R, Reinforcement Learning",
Dado,"R, CUDA, C++, Excel",
Dado,"Azure, Python, Flask, Power BI, NumPy, Excel",
Dado,"Reinforcement Learning, Hugging Face, MLflow, CUDA",
Dado,"Reinforcement Learning, Azure, Hugging Face, LangChain, Pandas",
Dado,"Azure, AWS, PyTorch, TensorFlow, GCP",
Dado,"R, Hugging Face, Flask",
Dado,"Reinforcement Learning, Power BI, MLflow, PyTorch, R, Pandas",
Dado,"Hugging Face, Flask, SQL, Scikit-learn, C++",
Dado,"FastAPI, Scikit-learn, SQL",
Dado,"Pandas, FastAPI, Hugging Face",
Dado,"AWS, TensorFlow, Excel, SQL, GCP",
Dado,"Excel, TensorFlow, Flask, Scikit-learn",
Dado,"Flask, Azure, SQL",
Dado,"Flask, Excel, AWS, PyTorch, LangChain",
Dado,"Flask, Reinforcement Learning, Pandas, Hugging Face, Keras",
Dado,"NumPy, Pandas, SQL, R, Excel",
Dado,"GCP, Reinforcement Learning, CUDA, NumPy, SQL",
Dado,"TensorFlow, Power BI, Azure, Flask, Reinforcement Learning, R",
Dado,"GCP, Power BI, FastAPI, Reinforcement Learning, TensorFlow, AWS",
Dado,"R, Python, Hugging Face, Excel, Azure",
Dado,"LangChain, Python, R, C++, NumPy",
Dado,"MLflow, Excel, CUDA, LangChain, AWS, Azure",
Dado,"AWS, Hugging Face, MLflow, Excel, C++",
Dado,"PyTorch, TensorFlow, AWS, C++, GCP",
Dado,"Flask, Keras, Pandas, CUDA, PyTorch, Reinforcement Learning",
Dado,"Azure, Reinforcement Learning, Excel, SQL",
Dado,"Power BI, GCP, Reinforcement Learning",
Dado,"Excel, R, Reinforcement Learning, Python, Power BI, FastAPI",
Dado,"FastAPI, Python, TensorFlow, AWS",
Dado,"LangChain, Excel, TensorFlow",
Dado,"GCP, TensorFlow, Flask, Azure",
Dado,"Keras, Power BI, Excel, Python",
Dado,"Excel, Flask, AWS, R",
Dado,"Hugging Face, GCP, Keras",
Dado,"Reinforcement Learning, TensorFlow, CUDA",
Dado,"FastAPI, CUDA, Pandas, Python, NumPy, Reinforcement Learning",
Dado,"Reinforcement Learning, Azure, Flask",
Dado,"GCP, PyTorch, FastAPI, LangChain, Pandas",
Dado,"PyTorch, MLflow, LangChain, Python, Azure, Pandas",
Dado,"Scikit-learn, TensorFlow, Azure, C++, Flask",
Dado,"TensorFlow, NumPy, Azure, LangChain, AWS",
Dado,"SQL, CUDA, Scikit-learn, Keras, Power BI, R",
Dado,"GCP, MLflow, FastAPI, TensorFlow, AWS, Reinforcement Learning",
Dado,"FastAPI, GCP, Keras, Pandas",
Dado,"Azure, Excel, Keras, SQL, Reinforcement Learning, Power BI",
Dado,"Python, Keras, AWS, CUDA, NumPy, R",
Dado,"C++, Pandas, MLflow, Scikit-learn, AWS, LangChain",
Dado,"TensorFlow, Hugging Face, Scikit-learn",
Dado,"AWS, NumPy, Excel, CUDA",
Dado,"Scikit-learn, NumPy, FastAPI",
Dado,"Reinforcement Learning, SQL, Pandas, NumPy, TensorFlow, Power BI",
Dado,"MLflow, NumPy, Reinforcement Learning, FastAPI, Pandas",
Dado,"Flask, GCP, Hugging Face, FastAPI, Excel, CUDA",
Dado,"PyTorch, Pandas, Excel",
Dado,"Keras, Pandas, Power BI, Scikit-learn, FastAPI, Azure",
Dado,"Hugging Face, LangChain, Flask, PyTorch, TensorFlow",
Dado,"Reinforcement Learning, GCP, Azure, LangChain, MLflow",
Dado,"Pandas, PyTorch, AWS",
Dado,"Power BI, Pandas, Hugging Face, PyTorch",
Dado,"AWS, CUDA, GCP, Flask, FastAPI, NumPy",
Dado,"PyTorch, Reinforcement Learning, Keras, C++, CUDA, SQL",
Dado,"TensorFlow, Excel, Scikit-learn, Azure, R, Pandas",
Dado,"FastAPI, Azure, AWS, Python",
Dado,"NumPy, GCP, R, Reinforcement Learning, LangChain, AWS",
Dado,"MLflow, Pandas, PyTorch, C++, LangChain",
Dado,"Keras, FastAPI, PyTorch, LangChain, Scikit-learn, Hugging Face",
Dado,"SQL, MLflow, Pandas, CUDA, Scikit-learn",
Dado,"Reinforcement Learning, R, C++",
Dado,"Power BI, SQL, Python, TensorFlow",
Dado,"Keras, MLflow, FastAPI, Python, Scikit-learn, Reinforcement Learning",
Dado,"R, Keras, Pandas, Reinforcement Learning",
Dado,"LangChain, SQL, Reinforcement Learning, PyTorch",
Dado,"CUDA, SQL, Flask",
Dado,"LangChain, AWS, R",
Dado,"LangChain, AWS, Keras, Hugging Face, Pandas",
Dado,"C++, Reinforcement Learning, MLflow, Pandas, SQL",
Dado,"AWS, SQL, CUDA, Hugging Face, Power BI",
Dado,"Power BI, Pandas, GCP, Hugging Face, R",
Dado,"MLflow, CUDA, Reinforcement Learning",
Dado,"Python, GCP, Scikit-learn, Pandas, PyTorch",
Dado,"Reinforcement Learning, FastAPI, Power BI",
Dado,"Reinforcement Learning, Scikit-learn, Hugging Face, MLflow",
Dado,"R, Flask, Keras, Python, CUDA, FastAPI",
Dado,"Keras, FastAPI, Reinforcement Learning, Power BI",
Dado,"CUDA, FastAPI, Reinforcement Learning",
Dado,"Reinforcement Learning, Python, Pandas, Excel, LangChain, Azure",
Dado,"FastAPI, CUDA, GCP, Keras, MLflow, C++",
Dado,"Flask, Pandas, LangChain",
Dado,"R, Azure, Power BI, NumPy, Reinforcement Learning",
Dado,"R, NumPy, SQL, GCP, Python, FastAPI",
Dado,"AWS, Scikit-learn, TensorFlow, CUDA",
Dado,"Excel, Reinforcement Learning, NumPy, AWS, MLflow",
Dado,"TensorFlow, SQL, Scikit-learn",
Dado,"Reinforcement Learning, TensorFlow, PyTorch, Excel, FastAPI",
Dado,"AWS, Python, MLflow, Scikit-learn, Keras, Power BI",
Dado,"GCP, SQL, LangChain, R",
Dado,"SQL, Excel, AWS, MLflow, TensorFlow, FastAPI",
Dado,"MLflow, Reinforcement Learning, Azure, C++, Pandas, NumPy",
Dado,"Excel, C++, GCP, SQL, PyTorch",
Dado,"CUDA, TensorFlow, Python, Azure, Scikit-learn",
Dado,"LangChain, GCP, R, SQL",
Dado,"Scikit-learn, Power BI, R, Reinforcement Learning, Excel, Azure",
Dado,"NumPy, Excel, LangChain, Keras",
Dado,"SQL, Reinforcement Learning, Python",
Dado,"Flask, NumPy, C++",
Dado,"Pandas, SQL, CUDA, Power BI, AWS",
Dado,"CUDA, SQL, Power BI, GCP, FastAPI, PyTorch",
Dado,"Excel, GCP, Scikit-learn, PyTorch",
Dado,"C++, NumPy, Excel, Keras, TensorFlow",
Dado,"C++, SQL, Flask, PyTorch, MLflow, FastAPI",
Dado,"Power BI, SQL, Reinforcement Learning, TensorFlow",
Dado,"TensorFlow, Pandas, Flask, Reinforcement Learning, Azure",
Dado,"Python, NumPy, LangChain, Excel",
Dado,"SQL, Python, CUDA, FastAPI, TensorFlow",
Dado,"Reinforcement Learning, Excel, Azure, SQL, FastAPI, Pandas",
Dado,"Excel, Hugging Face, CUDA, Flask, TensorFlow, C++",
Dado,"C++, GCP, Reinforcement Learning",
Dado,"PyTorch, CUDA, AWS, Reinforcement Learning",
Dado,"Scikit-learn, Pandas, Keras, Power BI, TensorFlow, LangChain",
Dado,"R, LangChain, MLflow, Power BI, Azure, CUDA",
Dado,"AWS, Excel, C++, Keras",
Dado,"AWS, SQL, Scikit-learn, Flask, FastAPI",
Dado,"FastAPI, AWS, Pandas, Excel, Reinforcement Learning, Azure",
Dado,"CUDA, Pandas, Python, PyTorch, Azure, Keras",
Dado,"R, Flask, Keras, GCP, Hugging Face",
Dado,"LangChain, Keras, Excel",
Dado,"Power BI, Scikit-learn, Keras, TensorFlow, MLflow, SQL",
Dado,"SQL, Excel, Flask, NumPy, FastAPI",
Dado,"GCP, SQL, Keras, AWS, Python",
Dado,"Flask, AWS, Reinforcement Learning, LangChain, FastAPI",
Dado,"Python, AWS, MLflow, C++, R",
Dado,"Python, MLflow, LangChain, GCP, PyTorch, Keras",
Dado,"AWS, Excel, Keras, Power BI, CUDA, Flask",
Dado,"Python, Excel, FastAPI, GCP, C++, PyTorch",
Dado,"GCP, Azure, CUDA, AWS, PyTorch",
Dado,"AWS, Excel, SQL, Scikit-learn",
Dado,"Keras, TensorFlow, MLflow, NumPy, Pandas, Scikit-learn",
Dado,"Flask, Pandas, GCP",
Dado,"CUDA, SQL, Azure, MLflow, Python, GCP",
Dado,"Azure, Flask, PyTorch, C++, GCP, Pandas",
Dado,"FastAPI, Excel, AWS, TensorFlow",
Dado,"Azure, Keras, C++, LangChain",
Dado,"CUDA, Excel, FastAPI, MLflow, Azure, Power BI",
Dado,"MLflow, SQL, Pandas",
Dado,"CUDA, NumPy, Keras",
Dado,"C++, Reinforcement Learning, Flask, AWS, Scikit-learn, NumPy",
Dado,"PyTorch, Python, FastAPI, Azure, LangChain",
Dado,"GCP, Scikit-learn, CUDA, R, AWS, Pandas",
Dado,"Azure, R, Hugging Face, SQL, MLflow, Flask",
Dado,"Keras, Azure, C++, Reinforcement Learning, Hugging Face",
Dado,"NumPy, Hugging Face, CUDA, Flask",
Dado,"FastAPI, C++, R, Scikit-learn, GCP, Flask",
Dado,"Power BI, R, Python, C++, SQL",
Dado,"R, Python, Reinforcement Learning",
Dado,"LangChain, Azure, PyTorch, FastAPI",
Dado,"Hugging Face, GCP, FastAPI",
Dado,"Power BI, Python, Pandas, AWS",
Dado,"Hugging Face, Azure, SQL",
Dado,"R, CUDA, Reinforcement Learning",
Dado,"Reinforcement Learning, Hugging Face, CUDA, MLflow, AWS, PyTorch",
Dado,"Scikit-learn, Pandas, FastAPI, AWS, Python",
Dado,"Pandas, Excel, Flask, LangChain, Scikit-learn, TensorFlow",
Dado,"FastAPI, SQL, Scikit-learn",
Dado,"Flask, MLflow, Scikit-learn",
Dado,"C++, Keras, Pandas",
Dado,"Keras, Azure, C++",
Dado,"C++, CUDA, Power BI, TensorFlow",
Dado,"R, C++, SQL, GCP, MLflow, TensorFlow",
Dado,"LangChain, Reinforcement Learning, Flask",
Dado,"Reinforcement Learning, Excel, Power BI, Hugging Face",
Dado,"C++, TensorFlow, FastAPI, AWS, Reinforcement Learning",
Dado,"Scikit-learn, LangChain, MLflow, Flask",
Dado,"Keras, FastAPI, Scikit-learn, R, Hugging Face, PyTorch",
Dado,"Keras, Pandas, R, Excel, SQL",
Dado,"AWS, GCP, Azure",
Dado,"Power BI, R, LangChain, C++",
Dado,"C++, Hugging Face, Flask",
Dado,"CUDA, FastAPI, Power BI",
Dado,"Flask, GCP, C++",
Dado,"Flask, Pandas, PyTorch, Excel",
Dado,"Reinforcement Learning, LangChain, Excel, Pandas, Python, Flask",
Dado,"C++, Python, R, Excel",
Dado,"LangChain, Pandas, TensorFlow, CUDA",
Dado,"MLflow, Flask, AWS",
Dado,"SQL, AWS, Power BI, NumPy, Reinforcement Learning",
Dado,"Pandas, SQL, Power BI, Python, Reinforcement Learning",
Dado,"NumPy, Power BI, LangChain, GCP, Python",
Dado,"Azure, Python, FastAPI",
Dado,"Scikit-learn, LangChain, Hugging Face, SQL, Azure, MLflow",
Dado,"CUDA, SQL, NumPy, Python, Flask",
Dado,"LangChain, CUDA, Excel, Flask",
Dado,"AWS, Flask, MLflow, FastAPI, Azure",
Dado,"CUDA, Hugging Face, SQL, GCP, C++, Python",
Dado,"SQL, LangChain, Hugging Face, R",
Dado,"TensorFlow, NumPy, GCP, Power BI, FastAPI",
Dado,"C++, Hugging Face, Excel, GCP, TensorFlow, FastAPI",
Dado,"FastAPI, Azure, MLflow, PyTorch, Excel",
Dado,"Azure, MLflow, Hugging Face, GCP, Keras",
Dado,"Power BI, MLflow, SQL, AWS",
Dado,"NumPy, R, Excel, Scikit-learn, Flask, LangChain",
Dado,"C++, Excel, TensorFlow, PyTorch",
Dado,"Pandas, C++, Power BI, Hugging Face, Excel",
Dado,"Pandas, Scikit-learn, NumPy",
Dado,"MLflow, AWS, Flask, SQL, Azure",
Dado,"Excel, Reinforcement Learning, TensorFlow, SQL",
Dado,"PyTorch, R, Python, GCP, CUDA, C++",
Dado,"Flask, LangChain, Reinforcement Learning",
Dado,"LangChain, GCP, Keras",
Dado,"MLflow, PyTorch, SQL, TensorFlow",
Dado,"GCP, Pandas, AWS, Azure, Flask, PyTorch",
Dado,"GCP, Pandas, Python",
Dado,"SQL, Pandas, CUDA, LangChain, Excel",
Dado,"Python, R, Reinforcement Learning, Azure",
Dado,"AWS, TensorFlow, CUDA, MLflow",
Dado,"R, SQL, CUDA, Keras, AWS, Power BI",
Dado,"Pandas, NumPy, TensorFlow, SQL",
Dado,"Power BI, SQL, TensorFlow",
Dado,"Excel, Scikit-learn, PyTorch, C++, GCP",
Dado,"LangChain, SQL, NumPy, R, Power BI",
Dado,"Scikit-learn, Reinforcement Learning, TensorFlow",
Dado,"SQL, CUDA, Reinforcement Learning, Excel",
Dado,"TensorFlow, MLflow, SQL, PyTorch",
Dado,"Scikit-learn, TensorFlow, Azure, CUDA",
Dado,"Pandas, AWS, GCP, SQL, Azure, NumPy",
Dado,"MLflow, Keras, Scikit-learn, R, GCP",
Dado,"SQL, Scikit-learn, Reinforcement Learning, MLflow, Pandas",
Dado,"NumPy, GCP, SQL, CUDA, PyTorch",
Dado,"Excel, GCP, C++, NumPy, Hugging Face",
Dado,"MLflow, LangChain, Excel, C++",
Dado,"C++, CUDA, Keras, Excel",
Dado,"CUDA, Pandas, MLflow, Azure, Flask",
Dado,"LangChain, Python, Excel, C++, FastAPI",
Dado,"AWS, Reinforcement Learning, Azure, Python, TensorFlow",
Dado,"Reinforcement Learning, Keras, R, MLflow, Power BI, Flask",
Dado,"Keras, NumPy, GCP",
Dado,"AWS, Flask, SQL, Keras, Excel",
Dado,"TensorFlow, Reinforcement Learning, C++, Power BI, LangChain",
Dado,"Power BI, Azure, Hugging Face, Python, C++, R",
Dado,"TensorFlow, Reinforcement Learning, SQL, NumPy, Python",
Dado,"Scikit-learn, GCP, NumPy, Flask, Excel, AWS",
Dado,"AWS, NumPy, LangChain, Scikit-learn, FastAPI",
Dado,"CUDA, Power BI, LangChain, Scikit-learn",
Dado,"PyTorch, Power BI, Pandas, Scikit-learn",
Dado,"LangChain, Power BI, AWS, TensorFlow",
Dado,"Keras, Python, Power BI, GCP",
Dado,"LangChain, Pandas, Scikit-learn, MLflow, C++",
Dado,"FastAPI, Excel, Scikit-learn, Pandas, PyTorch, Hugging Face",
Dado,"C++, AWS, NumPy, SQL",
Dado,"TensorFlow, Python, Reinforcement Learning",
Dado,"Reinforcement Learning, Flask, C++, Azure, Hugging Face, Python",
Dado,"TensorFlow, Scikit-learn, NumPy, C++, Hugging Face",
Dado,"SQL, AWS, TensorFlow",
Dado,"Hugging Face, Pandas, SQL",
Dado,"NumPy, TensorFlow, Pandas, CUDA",
Dado,"C++, Pandas, Keras, Excel",
Dado,"Scikit-learn, Excel, Flask",
Dado,"FastAPI, C++, NumPy, Flask",
Dado,"SQL, Pandas, Flask",
Dado,"MLflow, Keras, C++, Reinforcement Learning",
Dado,"Hugging Face, Flask, Pandas, SQL, TensorFlow",
Dado,"GCP, LangChain, Scikit-learn, NumPy, Pandas",
Dado,"FastAPI, TensorFlow, Hugging Face, SQL, Azure, Reinforcement Learning",
Dado,"SQL, R, AWS",
Dado,"AWS, C++, Hugging Face, Azure, TensorFlow, MLflow",
Dado,"TensorFlow, MLflow, CUDA",
Dado,"Flask, CUDA, Hugging Face, MLflow, FastAPI",
Dado,"FastAPI, GCP, C++",
Dado,"TensorFlow, Power BI, Scikit-learn, Excel",
Dado,"R, Keras, Azure, AWS, NumPy, GCP",
Dado,"SQL, FastAPI, CUDA, GCP, LangChain, Scikit-learn",
Dado,"NumPy, R, CUDA, MLflow, Azure, PyTorch",
Dado,"Power BI, Keras, TensorFlow",
Dado,"Keras, Power BI, TensorFlow, Excel, SQL, LangChain",
Dado,"AWS, GCP, Keras, SQL, Pandas, Python",
Dado,"Azure, PyTorch, LangChain",
Dado,"Hugging Face, LangChain, R, Python, SQL, TensorFlow",
Dado,"SQL, Scikit-learn, GCP",
Dado,"Hugging Face, R, TensorFlow",
Dado,"TensorFlow, Hugging Face, CUDA, PyTorch",
Dado,"FastAPI, Python, MLflow, R, TensorFlow",
Dado,"Excel, Pandas, Power BI, NumPy, Reinforcement Learning, C++",
Dado,"Flask, Python, C++, Azure",
Dado,"Scikit-learn, MLflow, Keras, Hugging Face",
Dado,"R, NumPy, Hugging Face, TensorFlow",
Dado,"PyTorch, Azure, Flask, SQL, Power BI, TensorFlow",
Dado,"GCP, C++, R, Pandas",
Dado,"NumPy, C++, Python",
Dado,"Python, Excel, Scikit-learn, TensorFlow, R",
Dado,"LangChain, GCP, NumPy",
Dado,"Power BI, Pandas, Python, Keras, NumPy, Scikit-learn",
Dado,"Flask, Pandas, Power BI, Scikit-learn, R",
Dado,"PyTorch, Hugging Face, GCP, Keras, TensorFlow, AWS",
Dado,"Azure, LangChain, Flask",
Dado,"AWS, GCP, PyTorch, Keras, TensorFlow",
Dado,"Azure, Keras, R, Scikit-learn, TensorFlow, PyTorch",
Dado,"AWS, TensorFlow, R",
Dado,"NumPy, Excel, GCP, CUDA, AWS",
Dado,"PyTorch, Keras, R, SQL, Reinforcement Learning, Excel",
Dado,"SQL, Excel, Flask, Scikit-learn",
Dado,"Flask, Keras, TensorFlow, CUDA, C++",
Dado,"NumPy, Pandas, SQL, GCP, FastAPI",
Dado,"SQL, Power BI, Excel, Reinforcement Learning",
Dado,"NumPy, CUDA, TensorFlow, Pandas, Hugging Face, PyTorch",
Dado,"R, Excel, NumPy, CUDA, Azure, TensorFlow",
Dado,"SQL, MLflow, Keras",
Dado,"Keras, FastAPI, Flask",
Dado,"LangChain, SQL, Hugging Face",
Dado,"TensorFlow, Excel, NumPy, Reinforcement Learning, MLflow, Power BI",
Dado,"Hugging Face, Pandas, Scikit-learn, Flask",
Dado,"AWS, Scikit-learn, TensorFlow, FastAPI, Power BI, Azure",
Dado,"LangChain, FastAPI, R",
Dado,"TensorFlow, SQL, Reinforcement Learning, AWS, PyTorch, Python",
Dado,"Scikit-learn, Reinforcement Learning, NumPy, MLflow, Flask, Hugging Face",
Dado,"FastAPI, Azure, NumPy, GCP, Flask",
Dado,"Flask, TensorFlow, Python, R, Azure, SQL",
Dado,"Keras, GCP, Scikit-learn, MLflow, NumPy",
Dado,"R, NumPy, PyTorch",
Dado,"NumPy, Pandas, LangChain, MLflow, TensorFlow, R",
Dado,"MLflow, LangChain, Power BI, CUDA, SQL, TensorFlow",
Dado,"Scikit-learn, R, Power BI",
Dado,"Keras, NumPy, Reinforcement Learning, Scikit-learn, Azure, Pandas",
Dado,"LangChain, GCP, NumPy, Python, R",
Dado,"FastAPI, Flask, Power BI, Reinforcement Learning, PyTorch",
Dado,"SQL, MLflow, Keras, TensorFlow, NumPy, Reinforcement Learning",
Dado,"AWS, NumPy, TensorFlow, Hugging Face, CUDA, Power BI",
Dado,"AWS, Flask, C++, GCP, Hugging Face",
Dado,"Reinforcement Learning, TensorFlow, Flask, Excel, GCP",
Dado,"TensorFlow, Hugging Face, MLflow, GCP, PyTorch",
Dado,"R, FastAPI, TensorFlow",
Dado,"Excel, R, Pandas",
Dado,"PyTorch, CUDA, TensorFlow, FastAPI, Keras",
Dado,"Reinforcement Learning, Hugging Face, CUDA, PyTorch",
Dado,"Reinforcement Learning, TensorFlow, Pandas, Keras, Python, PyTorch",
Dado,"Pandas, Reinforcement Learning, FastAPI, Power BI",
Dado,"Reinforcement Learning, TensorFlow, Hugging Face, SQL, C++, LangChain",
Dado,"R, Scikit-learn, LangChain, Flask",
Dado,"LangChain, C++, Power BI",
Dado,"NumPy, SQL, Flask, Python",
Dado,"Excel, Scikit-learn, AWS, Flask, LangChain",
Dado,"Excel, Pandas, SQL, R, Azure",
Dado,"Pandas, GCP, Power BI, Hugging Face, Reinforcement Learning, CUDA",
Dado,"PyTorch, Python, AWS, Reinforcement Learning, FastAPI, CUDA",
Dado,"Scikit-learn, PyTorch, Python",
Dado,"LangChain, Power BI, Python",
Dado,"NumPy, PyTorch, Excel",
Dado,"Scikit-learn, PyTorch, Reinforcement Learning, Flask, FastAPI, MLflow",
Dado,"CUDA, Pandas, Scikit-learn",
Dado,"NumPy, PyTorch, SQL, TensorFlow",
Dado,"Reinforcement Learning, Pandas, Azure, SQL, C++",
Dado,"FastAPI, LangChain, Python, AWS, R, TensorFlow",
Dado,"AWS, Power BI, Pandas, TensorFlow",
Dado,"Hugging Face, LangChain, Flask, AWS",
Dado,"PyTorch, C++, Flask, Pandas, NumPy",
Dado,"CUDA, LangChain, NumPy, GCP, Flask, Azure",
Dado,"Excel, Azure, R, FastAPI, PyTorch, Power BI",
Dado,"TensorFlow, GCP, Power BI, FastAPI, Pandas, R",
Dado,"NumPy, Keras, Reinforcement Learning",
Dado,"Excel, SQL, AWS, Scikit-learn, GCP",
Dado,"PyTorch, Excel, LangChain, Scikit-learn",
Dado,"Scikit-learn, CUDA, GCP, SQL, Reinforcement Learning",
Dado,"SQL, PyTorch, Keras, Reinforcement Learning, C++, Hugging Face",
Dado,"Excel, LangChain, FastAPI, SQL, Azure, Keras",
Dado,"C++, Azure, Hugging Face, Keras, PyTorch",
Dado,"SQL, Azure, Reinforcement Learning, C++",
Dado,"Pandas, FastAPI, Azure, Flask, Python, SQL",
Dado,"SQL, NumPy, GCP",
Dado,"Flask, GCP, C++, Hugging Face, PyTorch",
Dado,"Hugging Face, MLflow, PyTorch",
Dado,"Reinforcement Learning, C++, TensorFlow",
Dado,"Azure, LangChain, R",
Dado,"Flask, Excel, Azure, MLflow, Keras, LangChain",
Dado,"Scikit-learn, TensorFlow, Power BI, SQL, Hugging Face, Excel",
Dado,"Excel, GCP, R",
Dado,"Power BI, NumPy, GCP",
Dado,"C++, R, LangChain, Keras",
Dado,"Hugging Face, AWS, R",
Dado,"CUDA, NumPy, Power BI, Azure, SQL, Keras",
Dado,"Azure, MLflow, Keras, Scikit-learn",
Dado,"GCP, Hugging Face, NumPy, Power BI, Excel, Keras",
Dado,"R, Scikit-learn, Excel, Hugging Face",
Dado,"Azure, Pandas, Scikit-learn",
Dado,"Azure, TensorFlow, AWS, NumPy",
Dado,"NumPy, Flask, MLflow",
Dado,"R, Excel, FastAPI, Pandas, TensorFlow, NumPy",
Dado,"CUDA, Hugging Face, Azure",
Dado,"FastAPI, CUDA, NumPy",
Dado,"PyTorch, TensorFlow, FastAPI, NumPy, Reinforcement Learning",
Dado,"Python, Pandas, R, Reinforcement Learning",
Dado,"Azure, Hugging Face, C++, Power BI",
Dado,"SQL, FastAPI, NumPy, TensorFlow, Keras, Reinforcement Learning",
Dado,"Scikit-learn, Keras, Pandas",
Dado,"FastAPI, MLflow, Excel, Reinforcement Learning, Hugging Face, Pandas",
Dado,"C++, Scikit-learn, FastAPI, GCP",
Dado,"Python, Keras, NumPy, R, Scikit-learn, PyTorch",
Dado,"Keras, C++, Flask, Python, GCP, NumPy",
Dado,"Keras, TensorFlow, Excel, CUDA, PyTorch",
Dado,"TensorFlow, Flask, GCP, Pandas",
Dado,"AWS, FastAPI, Keras",
Dado,"Reinforcement Learning, Excel, LangChain, TensorFlow, FastAPI, R",
Dado,"Excel, FastAPI, Power BI, R",
Dado,"GCP, Hugging Face, MLflow",
Dado,"Azure, SQL, AWS",
Dado,"Flask, FastAPI, Power BI, Reinforcement Learning, Keras, SQL",
Dado,"R, FastAPI, Power BI",
Dado,"Azure, Scikit-learn, Excel, Flask, GCP, AWS",
Dado,"Azure, GCP, Hugging Face, R, Scikit-learn",
Dado,"C++, AWS, SQL",
Dado,"SQL, Scikit-learn, TensorFlow, LangChain, R, Power BI",
Dado,"C++, LangChain, NumPy, Azure, MLflow",
Dado,"Keras, Scikit-learn, Pandas, Python, FastAPI",
Dado,"PyTorch, Python, Flask",
Dado,"AWS, R, FastAPI",
Dado,"AWS, PyTorch, Scikit-learn",
Dado,"Power BI, TensorFlow, Azure, PyTorch, NumPy",
Dado,"FastAPI, AWS, Python",
Dado,"Flask, Pandas, SQL, PyTorch",
Dado,"Pandas, PyTorch, Power BI, FastAPI, TensorFlow",
Dado,"PyTorch, Pandas, TensorFlow, Azure, NumPy",
Dado,"PyTorch, Excel, Scikit-learn, MLflow",
Dado,"NumPy, Excel, LangChain, PyTorch, AWS, Power BI",
Dado,"Azure, TensorFlow, Excel",
Dado,"Excel, MLflow, NumPy",
Dado,"AWS, MLflow, Reinforcement Learning, FastAPI, Python",
